transaction_id,amount,status,settlement_date
BL0162216560,15134.65,successful,2025-01-15
BL8214211702,12879.82,successful,2024-09-04
BL7755559377,9381.26,successful,2025-11-19
BL3037706681,37177.14,successful,2024-01-16
BL7420520232,44441.53,failed,2024-08-06
BL0103447503,41006.69,successful,2024-06-26
BL3293889178,9866.39,successful,2024-01-21
BL4858252369,17869.47,successful,2024-07-15
BL2440958731,10934.09,successful,2025-05-21
BL0493502652,16001.55,successful,2025-08-24
BL6452396941,9609.68,successful,2024-12-19
BL5950487552,19585.28,pending,2024-04-07
BL1322117702,27894.04,failed,2025-12-16
BL6848682981,18470.44,successful,2025-10-10
BL1421201942,36005.92,successful,2025-06-23
BL1170473683,38998.86,successful,2025-09-26
BL5755282672,11488.13,successful,2025-10-02
BL9892848268,42583.68,successful,2024-07-17
BL4927163385,16997.54,successful,2024-12-17
BL1268269884,27269.59,failed,2024-11-25
BL0204318185,3649.73,successful,2025-08-23
BL6270533084,46206.34,successful,2025-09-09
BL0676031695,28075.84,successful,2025-07-01
BL3612170026,11730.63,successful,2025-01-16
BL4689292198,43838.96,successful,2025-04-03
BL1218733875,29373.24,successful,2025-03-05
BL3013409386,38991.42,successful,2025-10-22
BL4129613846,36060.84,successful,2024-08-11
BL7761071944,48850.41,successful,2024-10-01
BL6501596115,19878.23,successful,2025-04-10
BL7146634404,37959.93,failed,2024-06-16
BL3098367023,27029.06,successful,2025-12-14
BL7440465464,47119.85,successful,2025-07-13
BL3673745954,24081.37,successful,2024-08-14
BL7889976524,4078.6,failed,2024-11-09
BL2247764627,33387.52,successful,2025-09-18
BL4777526467,6829.39,failed,2025-11-03
BL6365145058,40837.67,successful,2024-12-27
BL1986108437,7893.15,successful,2025-02-04
BL1715103289,39758.43,pending,2025-10-15
BL9123517229,12607.82,successful,2025-08-29
BL4920413155,1335.92,failed,2024-12-26
BL2381354766,7781.27,successful,2024-09-11
BL3849627101,10965.76,successful,2025-03-26
BL9423440661,3651.42,successful,2025-12-30
BL3012283677,21285.84,failed,2024-03-23
BL7270381691,29869.88,failed,2025-03-20
BL8718054658,23052.4,successful,2024-03-05
BL0176109581,21136.1,failed,2025-11-17
BL3315267096,21416.61,pending,2024-11-10
BL9375669293,3658.23,successful,2025-01-19
BL2154217787,46013.41,failed,2025-08-07
BL5576395880,34568.09,failed,2025-04-21
BL4376716031,26809.8,successful,2024-08-13
BL9248946409,2357.33,successful,2025-05-30
BL9498789359,29597.12,successful,2025-08-20
BL6200027823,46409.1,successful,2024-10-10
BL5434936877,34414.1,successful,2025-05-22
BL9176170308,2513.72,successful,2025-02-26
BL6403621667,11976.28,successful,2025-03-06
BL5435437749,29358.0,successful,2025-11-09
BL1354588921,41333.0,failed,2025-08-31
BL8449614566,24449.56,pending,2024-01-20
BL1698332382,38882.63,successful,2024-11-12
BL8419843182,32913.31,successful,2024-06-23
BL9323517332,48071.11,successful,2024-04-13
BL6412144737,2375.12,successful,2024-07-11
BL2946429665,38943.92,successful,2024-02-06
BL6527124248,49757.26,successful,2025-02-01
BL3170227978,44341.26,successful,2024-07-17
BL2615089940,11183.59,successful,2025-01-18
BL3804515032,2911.59,successful,2024-02-16
BL8788961954,25007.56,successful,2024-12-27
BL9419384831,47821.42,successful,2025-10-20
BL2073264519,39087.39,successful,2024-06-26
BL2714052822,46227.67,successful,2025-08-10
BL5734442232,29476.86,successful,2024-03-27
BL6608041181,39651.87,successful,2024-08-07
BL6933855542,35855.67,successful,2024-10-09
BL9693093978,21084.1,successful,2025-05-22
BL4415043675,9612.7,successful,2024-07-25
BL8286600308,45579.15,successful,2024-07-04
BL8344779253,35652.45,successful,2024-11-19
BL0797476951,40474.54,successful,2025-09-26
BL8132662659,17860.12,successful,2024-07-08
BL3121493661,15770.8,successful,2024-07-30
BL8206326565,14874.79,failed,2024-08-13
BL8543867353,23553.59,successful,2024-06-29
BL8936347701,33375.24,successful,2024-03-16
BL3782959441,28569.35,successful,2025-11-10
BL3073364574,49403.11,failed,2024-06-14
BL6760359364,7864.52,successful,2025-05-08
BL9003907053,34955.31,successful,2025-07-09
BL8929545760,15568.65,successful,2024-09-24
BL0414049595,34729.2,successful,2024-02-10
BL6699602813,23421.48,successful,2024-10-09
BL8222906330,24877.28,successful,2024-03-19
BL7032254740,16471.18,successful,2025-11-25
BL2690638150,32490.29,successful,2024-06-27
BL6692580191,22585.88,successful,2025-06-11
BL1508765263,43234.45,successful,2024-06-30
BL2848262906,48605.43,successful,2025-04-23
BL3968226178,23861.08,failed,2024-12-02
BL9211447834,17292.76,failed,2024-02-16
BL1625651546,47920.31,successful,2024-07-02
BL9532241450,23500.28,successful,2024-07-16
BL6365665204,19207.65,successful,2024-01-29
BL3922809536,44616.78,successful,2024-01-13
BL5731627935,33720.25,successful,2024-11-18
BL2347364327,27078.85,successful,2025-12-08
BL3280389129,41921.99,successful,2025-03-29
BL1671742389,49713.64,successful,2025-02-21
BL3987237749,6546.6,successful,2025-08-03
BL1288373447,8415.9,successful,2025-11-22
BL0678672312,17434.25,successful,2024-12-27
BL2725066951,11405.99,successful,2025-09-01
BL3263117475,16153.61,successful,2025-09-04
BL0177341770,5382.23,failed,2025-09-08
BL7440659539,1156.55,failed,2024-06-25
BL3956667487,31910.86,pending,2024-01-21
BL5198242784,3686.22,successful,2025-06-09
BL6245676991,7607.64,successful,2024-02-11
BL6109008611,39594.97,successful,2024-10-30
BL2872467639,38717.94,successful,2025-12-17
BL1233431434,39202.73,successful,2025-01-09
BL3014009254,22880.98,successful,2024-09-28
BL1391049389,27849.04,successful,2025-10-15
BL4901822000,3000.25,successful,2025-11-17
BL1754207289,6897.78,successful,2024-02-05
BL7554524277,36844.42,successful,2024-05-02
BL7486219296,39732.11,successful,2024-01-01
BL5888772009,3146.07,failed,2025-10-28
BL6664660834,11389.24,successful,2025-01-29
BL1525749135,9021.04,successful,2024-12-14
BL5279323909,8844.16,failed,2025-01-02
BL8981151667,18040.06,failed,2025-04-02
BL8773136924,26345.36,successful,2025-06-10
BL3999643335,280.71,successful,2024-04-27
BL6727282491,375.18,successful,2025-05-14
BL3455173526,49673.35,failed,2025-11-03
BL7155486693,49694.55,successful,2025-06-16
BL7011278492,45614.27,successful,2024-10-21
BL0258936111,37751.79,failed,2024-11-25
BL5909964436,29327.28,failed,2024-02-21
BL8283569851,33597.91,pending,2024-02-12
BL3378194561,48117.67,successful,2024-02-01
BL0292330720,27951.86,successful,2025-10-02
BL7373796647,12844.7,successful,2024-08-08
BL4132839231,26288.46,successful,2024-09-16
BL5818554257,15472.35,successful,2024-11-16
BL4736105443,23704.56,successful,2024-02-22
BL2363177876,49553.35,successful,2025-03-08
BL5329722269,29924.94,successful,2025-02-09
BL5033121296,23128.81,successful,2024-01-30
BL9158025834,10170.1,failed,2024-09-17
BL0940433278,2208.02,successful,2025-04-15
BL3917761911,24550.74,successful,2024-04-03
BL6409076316,13444.71,successful,2025-04-11
BL2573299966,33857.43,successful,2024-03-18
BL5214588770,8438.6,successful,2024-09-02
BL6220036627,40056.2,successful,2025-09-16
BL5193331313,20455.68,successful,2024-09-17
BL4203597828,20113.4,failed,2024-08-26
BL0011514241,19390.84,successful,2025-05-16
BL1420782913,29313.69,successful,2024-06-20
BL4774850425,18752.81,successful,2024-06-17
BL5176535399,15789.44,successful,2024-07-04
BL1254009855,10257.07,successful,2024-07-01
BL1023350141,17609.91,successful,2025-07-12
BL1666320513,45143.67,failed,2024-07-18
BL4750535024,37397.47,successful,2024-08-27
BL6530180548,32200.12,successful,2025-12-27
BL9347810507,5377.65,successful,2025-10-25
BL7326556311,22822.0,successful,2024-03-30
BL2982035902,32174.56,successful,2025-08-01
BL2114403013,45040.62,successful,2024-05-19
BL3675670537,2699.99,successful,2024-02-17
BL9754876059,13407.7,successful,2025-04-18
BL6952941855,34350.58,successful,2024-04-01
BL5774240995,31212.55,failed,2024-12-15
BL8304466951,13449.65,failed,2024-09-19
BL2208850186,19052.06,successful,2025-01-19
BL3515627344,25202.78,successful,2025-07-29
BL5509320486,19125.77,successful,2025-11-29
BL9306970445,174.11,successful,2025-04-21
BL4699435083,35808.91,successful,2024-03-30
BL4591996141,25457.47,successful,2025-03-22
BL5755547676,36996.92,successful,2024-05-05
BL6258052365,29423.23,successful,2024-03-01
BL1690786072,44633.62,successful,2024-06-11
BL3863230068,28621.44,successful,2024-11-04
BL4354317802,18468.43,successful,2025-07-27
BL3272244900,4440.86,successful,2025-11-21
BL8135792278,7728.61,successful,2025-08-06
BL6222967022,8511.83,successful,2024-12-12
BL1338021337,22210.5,successful,2025-11-17
BL8532412380,22239.77,failed,2024-12-07
BL6790120134,33475.12,pending,2024-04-08
BL3507838236,41764.77,successful,2025-08-14
BL0907439466,27788.63,failed,2024-01-30
BL2292381649,18225.66,successful,2024-09-08
BL2757876247,10918.61,successful,2024-10-04
BL0146328797,39736.96,successful,2024-06-04
BL4457876475,16788.69,successful,2025-07-01
BL9356073239,21803.87,successful,2024-06-06
BL3789780821,20143.83,successful,2025-04-09
BL6494762133,37125.15,successful,2024-08-27
BL5091996471,41223.16,successful,2024-04-15
BL9108211250,6219.62,successful,2025-11-24
BL3052126408,11425.83,successful,2025-11-04
BL9224664299,35846.37,successful,2025-03-30
BL4042108676,36790.86,successful,2025-07-25
BL3480236927,43802.33,successful,2024-03-18
BL2108791117,9111.92,successful,2024-11-10
BL3262038961,4867.5,successful,2024-11-18
BL7695950774,33736.64,successful,2024-11-16
BL1400236572,11244.77,successful,2025-07-08
BL1534918594,4702.05,successful,2025-04-18
BL1077794197,4125.94,successful,2024-09-25
BL4486522721,22288.71,successful,2025-11-18
BL7868784317,48811.3,successful,2025-03-27
BL3670645393,24561.89,successful,2024-10-13
BL6206526100,28133.14,successful,2024-04-20
BL1237910310,8462.79,successful,2024-10-03
BL1771158315,33351.63,successful,2024-08-28
BL1021590286,48133.14,successful,2024-08-21
BL0142089480,17956.96,successful,2025-03-11
BL5349145099,48298.57,successful,2025-07-05
BL6988801918,1693.24,successful,2025-08-31
BL1734239280,33938.37,successful,2024-02-22
BL1717883288,18407.17,successful,2024-11-02
BL4398172339,42283.36,successful,2025-10-13
BL2730412543,44352.22,successful,2024-11-13
BL8247200992,22450.58,pending,2024-08-13
BL2729682084,23061.94,failed,2025-03-01
BL1241730833,4507.12,failed,2024-08-27
BL7008421321,37584.54,successful,2024-09-21
BL4629880544,16578.44,successful,2025-11-15
BL7672132829,33381.37,successful,2025-08-19
BL1248184873,9719.45,failed,2025-01-24
BL7643775577,31690.21,successful,2024-08-23
BL5340352108,20435.07,successful,2025-05-14
BL9847958659,47893.09,failed,2024-10-22
BL1648340162,4731.36,successful,2024-11-22
BL5112256848,44536.96,successful,2024-11-01
BL3510534654,28153.43,successful,2025-06-09
BL9481320103,3139.1,failed,2025-02-10
BL0344157139,17340.03,successful,2025-01-01
BL4573573829,11201.21,failed,2024-11-25
BL0507539589,27085.47,successful,2024-12-15
BL4798567557,41276.73,successful,2024-11-08
BL0955999206,13848.36,failed,2025-02-19
BL5557170773,27643.94,successful,2025-06-08
BL4827016211,7883.78,successful,2025-03-11
BL1894445760,39812.4,successful,2025-08-09
BL5159304571,584.88,successful,2024-04-29
BL1560798091,5559.67,successful,2024-05-08
BL8966037268,43651.86,successful,2024-03-21
BL1615204575,45118.68,successful,2025-09-27
BL5788430687,15938.74,failed,2024-07-24
BL8328149140,45903.57,successful,2024-07-13
BL8561996274,34505.73,successful,2025-03-25
BL8621839787,38347.92,successful,2025-03-15
BL2214549819,13958.85,successful,2025-09-20
BL1412412415,47340.61,successful,2024-03-27
BL1076643230,24815.27,failed,2025-09-22
BL1584567773,27466.85,pending,2025-08-03
BL2949661555,10954.38,successful,2025-07-27
BL5683010868,14266.58,failed,2025-11-07
BL2243548260,5828.7,failed,2024-02-11
BL0551331981,4590.93,successful,2024-11-05
BL9333881293,49123.61,successful,2025-11-17
BL0258136531,4707.44,successful,2024-12-01
BL8486791341,48360.6,failed,2025-02-26
BL0780538356,30913.25,successful,2025-12-18
BL6690945108,4674.41,successful,2024-12-16
BL1185740594,20522.83,failed,2024-11-29
BL1332837835,40215.85,successful,2024-01-04
BL3770442145,20609.91,successful,2025-06-09
BL3242774252,1688.22,successful,2025-03-10
BL4016817405,11705.73,pending,2024-04-20
BL4548607976,29736.93,successful,2024-02-12
BL7491975733,5015.23,successful,2025-01-14
BL9865918624,21241.74,successful,2024-02-22
BL2959150675,31017.1,successful,2025-07-23
BL9095016701,24425.36,failed,2024-12-13
BL8459702106,46306.38,successful,2025-03-07
BL9587479340,7535.26,successful,2024-07-16
BL9501910196,537.92,successful,2024-02-21
BL1682198495,49544.13,successful,2025-02-07
BL1430548637,24675.43,successful,2025-12-23
BL6827750811,30265.4,successful,2025-08-11
BL2770349103,45296.45,successful,2025-09-01
BL7323441053,3543.11,successful,2025-12-18
BL3296190792,12259.16,successful,2025-10-09
BL0287527934,29852.07,successful,2025-02-28
BL3645245565,37868.99,successful,2025-09-18
BL2344398761,42611.24,failed,2024-05-31
BL3983281533,32420.64,successful,2024-02-02
BL4007495050,404.5,successful,2024-01-25
BL9891513579,12329.83,successful,2024-03-18
BL8965189670,32615.37,successful,2025-04-22
BL4723269528,8829.3,successful,2025-11-16
BL6451546036,33567.07,successful,2025-03-13
BL5108061770,11034.57,successful,2025-06-26
BL3896488473,11930.87,successful,2025-01-22
BL6213586082,46909.72,successful,2025-01-23
BL1800446451,46367.11,successful,2025-08-31
BL1121971570,6340.41,failed,2025-07-12
BL8512029190,41697.76,successful,2025-04-09
BL8985450093,27724.12,successful,2024-12-08
BL2821905347,47178.64,failed,2024-12-24
BL9233314958,7150.5,successful,2024-12-25
BL7392967090,48183.17,successful,2024-06-20
BL2869473705,5613.41,successful,2025-06-30
BL3889644093,43815.07,successful,2025-03-07
BL4174341667,49821.28,successful,2025-03-02
BL2225673121,22752.96,successful,2024-09-23
BL3480719001,15779.47,successful,2025-08-22
BL7501338944,46467.75,successful,2024-05-26
BL9917227635,12217.43,failed,2025-03-19
BL0375803825,40368.2,successful,2024-04-01
BL0945102111,11549.15,successful,2025-01-29
BL9773557925,35230.49,successful,2024-10-13
BL4928499333,5133.59,successful,2024-03-17
BL7122739790,3693.4,successful,2025-09-11
BL4979287224,16673.79,successful,2024-03-05
BL4131892237,37359.09,successful,2024-05-20
BL9073179260,421.8,successful,2025-07-19
BL9403228974,46626.16,successful,2024-10-30
BL3673339996,30686.07,successful,2024-03-14
BL1616329560,49793.98,successful,2024-12-25
BL5921267485,35113.87,successful,2025-05-07
BL7072110811,44149.92,successful,2024-08-20
BL8398929919,152.22,successful,2025-06-28
BL3583725326,18536.16,successful,2024-12-14
BL9691586265,4642.1,successful,2025-03-10
BL4626308194,35184.06,successful,2024-12-12
BL8822460521,4120.98,successful,2025-09-23
BL3751118767,27458.5,successful,2025-04-11
BL8564771587,21122.04,successful,2025-05-10
BL3040188325,24381.29,successful,2025-02-28
BL6333500389,14857.01,successful,2025-07-04
BL9857826110,35791.21,failed,2024-06-26
BL7558350684,44411.17,successful,2024-07-06
BL0477683365,18880.02,successful,2025-07-28
BL2897640355,30271.46,successful,2025-08-15
BL7629481859,31839.29,successful,2024-02-03
BL2216956193,11783.95,successful,2025-09-16
BL0645746944,21049.62,successful,2025-03-25
BL2295792758,30954.67,successful,2025-05-22
BL2572776550,8338.08,successful,2025-06-02
BL9243510199,8709.27,pending,2024-12-08
BL0176180529,1386.4,successful,2025-01-26
BL4272271679,12151.85,successful,2024-07-25
BL4047086217,17719.87,successful,2025-03-04
BL1171094212,12160.33,successful,2025-11-11
BL6588021364,34883.66,failed,2025-01-14
BL5493321360,34060.9,successful,2024-06-19
BL2694991765,10277.28,successful,2024-12-24
BL6554498490,18026.63,successful,2025-08-26
BL3476026664,1806.18,failed,2024-12-12
BL4475894402,21044.31,successful,2024-07-09
BL8507096305,49425.87,successful,2025-03-11
BL7343415157,46960.72,successful,2024-10-17
BL5374271462,29601.29,successful,2025-11-30
BL5556596517,15650.93,successful,2025-07-23
BL0382461583,13622.55,successful,2025-06-09
BL0448289949,29823.61,successful,2024-06-14
BL7526148757,4472.52,successful,2025-04-19
BL8031551629,1292.13,successful,2025-03-17
BL7274474886,34325.71,successful,2024-01-13
BL1479796909,49001.91,failed,2024-03-25
BL1769700904,35256.59,successful,2024-09-07
BL0490328123,42314.54,successful,2024-11-10
BL4860497768,28449.08,successful,2024-04-01
BL5483543227,7897.39,successful,2025-10-30
BL5399426271,27130.13,successful,2024-04-17
BL1812076180,3280.34,successful,2024-02-08
BL1646159932,45531.3,successful,2025-06-21
BL1873935904,9031.55,successful,2025-08-24
BL2143382207,1387.18,successful,2024-12-21
BL3683484149,28134.85,successful,2025-09-22
BL2716453415,41473.28,failed,2024-11-26
BL4686777361,31592.38,successful,2025-03-19
BL0763818718,10480.33,successful,2024-06-03
BL9153707685,5831.85,successful,2025-04-13
BL2665848285,2799.23,successful,2024-11-11
BL0260783263,48874.27,successful,2025-05-01
BL9308743193,41590.76,successful,2024-08-30
BL2301147407,1392.58,failed,2025-10-30
BL5417565368,5078.05,successful,2025-05-22
BL7214006544,32867.14,successful,2024-11-10
BL4609207734,32743.69,successful,2025-04-27
BL5432121490,20783.44,successful,2024-02-11
BL0124887809,26310.95,successful,2025-05-06
BL1678174817,36931.6,successful,2024-03-06
BL3989796131,44785.31,successful,2025-07-09
BL4155738510,6250.05,successful,2025-12-19
BL4772264940,17108.46,successful,2025-02-03
BL6387307757,39805.25,failed,2024-08-04
BL2384761269,42237.78,successful,2024-10-27
BL3404666410,5059.5,successful,2025-01-11
BL2386170723,15746.32,successful,2024-10-21
BL5021917149,48795.83,successful,2025-07-04
BL5041389472,12690.13,successful,2025-12-05
BL0061360275,21109.14,pending,2024-01-19
BL2930638150,29302.8,successful,2024-03-25
BL5092814868,27595.91,successful,2024-10-17
BL5146831377,20874.17,successful,2025-02-15
BL8092894854,593.27,successful,2025-12-09
