merchantRef,transaction_id,amount,status,Date,Time
TXN911787218969,BL4866017356,43278.01,successful,2025-05-09,07:27:40
TXN772390286243,BL1413117637,35846.53,successful,2024-09-29,18:34:21
TXN117266977201,BL2589614372,30325.94,successful,2024-01-02,18:28:31
TXN498051465266,BL6710402170,1287.73,successful,2025-12-28,15:21:06
TXN939498876892,BL0231361653,23412.09,successful,2025-11-13,03:12:47
TXN260643326148,BL8139930450,3302.74,successful,2025-01-15,13:48:12
TXN264210461187,BL3934291681,18556.28,successful,2024-03-17,10:26:46
TXN624635745402,BL3218490333,25278.1,successful,2025-11-08,20:20:29
TXN882253701566,BL5263266870,23671.83,successful,2025-12-08,04:24:27
TXN983136590464,BL4801298212,48789.31,successful,2025-08-11,13:02:02
TXN090340998792,BL9570458284,42120.67,successful,2025-11-18,10:06:59
TXN140590024891,BL2993293562,13945.11,successful,2024-02-14,20:33:35
TXN896135692556,BL4809803736,17090.18,successful,2024-08-08,17:23:53
TXN316259974178,BL1389570999,35870.96,successful,2024-08-16,13:58:28
TXN581214063957,BL9605572187,16222.24,failed,2025-01-19,11:16:57
TXN588998868895,BL8421308389,3549.03,failed,2024-01-18,14:20:59
TXN072403315880,BL5341091914,40855.9,successful,2025-07-13,16:05:44
TXN893984637332,BL7009708415,965.61,failed,2025-11-24,00:31:16
TXN596003048577,BL1783264034,38661.92,successful,2024-08-07,07:32:23
TXN312973654064,BL2301078248,26697.06,successful,2024-10-02,15:13:58
TXN398335920356,BL1807190982,27229.34,successful,2025-04-13,17:36:54
TXN648176502784,BL9840667457,26179.99,successful,2024-12-27,06:52:38
TXN275130212731,BL7862288648,33913.77,failed,2025-11-27,11:18:07
TXN627379796119,BL8954340810,14244.33,failed,2024-03-16,04:54:39
TXN794942760122,BL0485355891,23007.17,successful,2024-12-24,02:09:16
TXN764629602768,BL1392285607,36130.84,failed,2025-09-16,21:01:51
TXN139874458390,BL7255141530,14650.9,successful,2025-08-02,19:37:55
TXN576882302564,BL8573333015,26084.16,failed,2024-01-12,10:16:12
TXN652696351934,BL9015831391,16273.12,successful,2025-09-24,23:42:04
TXN912828586936,BL0691678621,7137.99,successful,2024-03-04,17:17:40
TXN301685707722,BL8773664879,5364.38,successful,2024-05-13,14:45:17
TXN445893481454,BL0438241916,43633.36,successful,2025-09-11,07:52:38
TXN657261703865,BL3639343452,25221.77,successful,2024-12-09,14:49:28
TXN735004093621,BL8919907053,15485.6,successful,2024-04-20,07:41:05
TXN520595829288,BL0719375056,46529.49,failed,2025-05-05,03:05:16
TXN662490525619,BL1920677512,48589.66,failed,2024-12-23,20:02:39
TXN326244096792,BL0530276893,7876.2,successful,2024-07-08,18:54:13
TXN009494733660,BL6881617951,24333.54,successful,2024-07-07,05:14:43
TXN603624833189,BL6855797372,25928.77,successful,2025-02-25,22:07:36
TXN872102430463,BL2561456042,34775.0,successful,2025-05-14,08:43:10
TXN599952576755,BL3769921768,40996.9,successful,2025-10-10,17:44:53
TXN245424725548,BL6951098836,48836.38,successful,2025-05-03,02:45:38
TXN390342773925,BL4959842276,29620.96,successful,2024-11-12,13:16:08
TXN431382577368,BL1418765237,39330.33,successful,2025-08-30,07:45:17
TXN308466220219,BL5209452572,13561.96,successful,2025-04-02,23:21:25
TXN767047440229,BL0965678735,32166.95,successful,2025-09-29,14:45:08
TXN199097864247,BL1037027264,4022.24,successful,2025-05-19,19:58:32
TXN312051435945,BL5122045409,48473.1,successful,2024-03-10,17:24:10
TXN280599088015,BL3010164968,35136.85,failed,2024-11-20,18:38:28
TXN702581461512,BL2331574474,32977.84,successful,2024-11-17,09:24:11
TXN664451834965,BL0486388491,46325.87,failed,2024-09-12,06:23:19
TXN237954900706,BL4546905747,23146.41,successful,2025-12-06,05:28:26
TXN570855220467,BL9095863295,7167.89,successful,2025-08-07,09:12:58
TXN214155805554,BL6501202700,32099.58,successful,2025-09-10,23:57:22
TXN914981008212,BL8949192677,19085.77,successful,2025-12-13,19:24:09
TXN131228593138,BL0059389803,49405.44,successful,2024-07-23,08:29:38
TXN266890271403,BL5642844830,49625.08,successful,2025-10-17,13:57:19
TXN280804509341,BL8556034521,30838.98,successful,2024-05-05,12:52:36
TXN130573845114,BL3928974651,26485.86,failed,2025-02-08,03:47:02
TXN094728356501,BL5651847992,46162.25,successful,2024-08-26,13:57:31
TXN169443168490,BL7737745135,9534.37,successful,2024-10-22,15:08:48
TXN047174755667,BL5201039608,27211.77,failed,2024-10-12,11:48:30
TXN699493594904,BL6229522615,34401.04,pending,2024-07-27,05:16:20
TXN784696854699,BL8332818694,19216.73,successful,2025-01-15,04:38:34
TXN300071102769,BL0654683337,9063.2,failed,2025-08-22,09:57:15
TXN269206043161,BL7917246938,46124.26,successful,2025-08-01,23:41:17
TXN137381612336,BL6260752791,18596.68,successful,2025-10-26,08:26:07
TXN930095439729,BL7156905824,23330.06,failed,2025-05-01,06:36:24
TXN542355545715,BL5091185991,16514.97,failed,2024-09-26,03:22:38
TXN636727353450,BL1627777810,42674.17,failed,2024-06-18,12:49:40
TXN891165919519,BL1020733545,9592.62,successful,2024-02-02,02:29:34
TXN671283372174,BL8147260058,18294.88,successful,2025-08-31,10:52:49
TXN583364664160,BL2570729350,1821.85,failed,2025-09-05,06:42:49
TXN535636108424,BL3473339943,21088.1,successful,2025-03-24,00:53:56
TXN897077692259,BL5646494881,17080.58,pending,2024-05-04,02:58:02
TXN654508921075,BL4571601796,28523.57,successful,2025-12-12,12:48:09
TXN483087917355,BL5854941436,47625.34,failed,2025-03-30,11:43:46
TXN520811211560,BL7231348291,32782.34,successful,2025-09-03,19:39:02
TXN286618674566,BL1322997315,14633.59,failed,2024-10-17,20:39:41
TXN389841714000,BL2984764845,26456.36,failed,2024-06-27,17:39:39
TXN372730417734,BL9939016584,35159.83,successful,2025-12-07,19:50:00
TXN439617714641,BL7217712139,46663.98,successful,2025-01-12,00:50:38
TXN706647283901,BL9422112664,46013.8,successful,2025-11-10,12:04:04
TXN455619544743,BL5174253506,46712.51,successful,2025-06-15,23:40:04
TXN067381203648,BL4330729437,24418.96,successful,2024-11-21,16:39:51
TXN927887996411,BL6345329348,45198.86,successful,2025-03-10,11:32:29
TXN769387404428,BL2668790253,39568.44,successful,2025-05-31,07:49:16
TXN757188920868,BL8826440976,44680.64,successful,2025-09-30,01:09:06
TXN435024308436,BL6185911940,31059.02,failed,2025-10-20,10:51:45
TXN712569606977,BL3384468380,19569.81,successful,2024-02-11,17:08:46
TXN852621686390,BL2736363553,18547.34,successful,2024-07-19,13:34:16
TXN658225531559,BL7650440852,40659.34,successful,2025-11-25,17:00:12
TXN094632650983,BL5602407526,27674.63,successful,2025-11-03,22:43:27
TXN725427092909,BL2553962523,34481.37,failed,2024-01-17,13:20:33
TXN924702900633,BL6278247795,6171.25,failed,2024-10-18,16:00:41
TXN049613348649,BL2290394136,9646.61,successful,2024-02-11,17:44:31
TXN309302860879,BL1180405354,37121.03,successful,2025-08-19,22:41:02
TXN052371504174,BL6347804819,22366.05,successful,2025-10-24,07:46:53
TXN577079054157,BL4854282736,11963.73,successful,2025-12-30,18:55:42
TXN694874889669,BL9226940429,43767.22,successful,2025-05-30,10:19:18
TXN402206644054,BL9363530048,43033.78,successful,2025-01-04,15:53:16
TXN318269991573,BL9376824380,24884.04,successful,2024-02-28,03:13:05
TXN331841819175,BL4962266169,43378.24,successful,2024-06-14,19:37:44
TXN098338234737,BL3687086336,8675.68,successful,2025-10-02,06:29:57
TXN976999553108,BL2746783025,47499.26,successful,2025-01-15,07:58:04
TXN604491466457,BL9969425051,4104.31,successful,2025-04-17,15:23:24
TXN372775866770,BL5824383200,44520.63,successful,2025-09-04,08:54:25
TXN810943090696,BL8641782594,32229.98,successful,2024-11-12,15:55:28
TXN628984210939,BL0520985088,40044.72,successful,2025-10-20,20:45:17
TXN801804434170,BL5915875658,36736.79,successful,2024-01-12,08:10:01
TXN039423574961,BL1940613528,25211.84,failed,2025-10-12,23:29:26
TXN696836499972,BL0895832617,8826.41,successful,2024-07-25,11:29:20
TXN613363807530,BL0106764799,7490.47,failed,2024-04-20,02:18:44
TXN831806643570,BL6659434015,11211.87,successful,2025-08-02,20:53:06
TXN663820613895,BL8308989957,5686.52,successful,2024-02-19,10:07:05
TXN861980260517,BL6758941140,14329.8,successful,2025-03-08,20:43:00
TXN754985430154,BL8779030306,41190.86,successful,2024-07-25,00:38:18
TXN428139382554,BL4463715203,41667.92,successful,2024-07-27,19:01:38
TXN493110772080,BL8201362029,9739.69,successful,2024-09-02,16:44:05
TXN151639756722,BL7780500134,23347.03,successful,2025-02-02,20:56:45
TXN008283393963,BL1160061732,11829.75,successful,2024-12-15,02:56:16
TXN900709170491,BL6008002718,29711.24,failed,2024-02-25,22:34:15
TXN199119477969,BL8959966956,11581.3,successful,2025-02-09,03:09:47
TXN383089365862,BL7651686773,37429.33,pending,2025-04-23,15:23:41
TXN392670606406,BL3258510901,23017.77,successful,2025-01-07,11:57:28
TXN643342128015,BL7753308887,7797.2,successful,2024-10-31,04:03:26
TXN220236065533,BL7914422552,49965.25,failed,2025-05-18,20:28:57
TXN805091289377,BL7621597844,42730.49,failed,2024-05-30,15:55:37
TXN192053165311,BL4599764787,18931.6,successful,2024-09-02,20:23:25
TXN856374820145,BL8395103093,22205.97,successful,2024-03-23,06:49:47
TXN527877070939,BL7867214759,35979.72,successful,2025-11-14,11:38:38
TXN779343696710,BL2079437773,19259.06,pending,2024-06-21,10:50:36
TXN129889444672,BL5849457509,24677.82,successful,2024-05-15,00:41:05
TXN807964811616,BL7338501657,14807.29,successful,2024-05-19,08:37:12
TXN902130435326,BL7129683803,16516.66,successful,2024-08-16,15:36:22
TXN566201271981,BL8693762203,26103.23,successful,2024-05-30,05:21:49
TXN533811818884,BL6663593536,22115.69,successful,2025-02-03,02:09:10
TXN211425725118,BL8543619654,46631.64,successful,2024-07-26,12:27:31
TXN314441047672,BL6098979390,13648.39,successful,2024-02-10,12:49:58
TXN962855709254,BL2924908804,11563.16,failed,2025-10-19,15:29:15
TXN254735914633,BL1848744843,29144.09,successful,2024-11-29,04:34:14
TXN726405570688,BL3882729155,41792.1,pending,2025-07-30,08:08:50
TXN014294815401,BL3021439858,19972.02,successful,2025-04-06,01:01:33
TXN585724007042,BL5632698851,40322.77,successful,2024-05-04,20:06:48
TXN015576363059,BL2810460623,30108.61,successful,2024-03-20,14:18:22
TXN778654637442,BL3958111604,13350.89,successful,2025-03-15,10:30:44
TXN127522682792,BL4366744588,6808.95,successful,2025-07-27,23:52:35
TXN276565716090,BL7437971308,8452.78,failed,2025-07-13,04:24:23
TXN648493865192,BL9350913293,1788.98,successful,2025-07-27,22:32:49
TXN642340548447,BL1100799268,30584.89,successful,2024-08-24,08:49:04
TXN016305183770,BL7974830543,11358.13,successful,2024-11-01,12:38:53
TXN298275871160,BL6120579463,25367.25,successful,2024-05-11,14:17:42
TXN117858443106,BL1038231893,17657.63,failed,2024-06-26,23:46:28
TXN164772036287,BL0475773474,2386.91,successful,2024-01-26,05:53:49
TXN895918045692,BL6920514919,13463.53,successful,2024-09-10,05:46:28
TXN353835726629,BL1820078202,23461.58,successful,2024-08-18,23:50:47
TXN317579568197,BL9980703854,13121.29,successful,2024-12-04,03:45:04
TXN617044545539,BL4797564667,1040.0,successful,2024-09-21,07:18:39
TXN110334954647,BL9545332485,27272.06,pending,2025-04-09,01:38:34
TXN339504875098,BL9841954773,5004.66,failed,2024-09-19,10:21:58
TXN905664110057,BL0111959815,32324.9,successful,2025-11-11,22:11:48
TXN246603508022,BL8848227493,21599.86,failed,2025-10-16,19:33:09
TXN661580530314,BL5638949486,45279.13,successful,2024-11-29,07:22:30
TXN061379493837,BL6350119981,40862.91,successful,2025-11-17,05:48:48
TXN406344322575,BL6694885732,15299.94,pending,2024-11-20,11:02:17
TXN715979725601,BL7620966247,28499.79,successful,2025-10-26,07:17:48
TXN489376221327,BL4746228399,31144.76,successful,2024-03-27,01:38:52
TXN728492721616,BL7980327330,44261.98,successful,2025-10-19,21:35:08
TXN553036167879,BL1768526192,26016.98,successful,2025-01-07,12:49:12
TXN424924039935,BL1996207703,5407.54,successful,2025-08-18,10:53:29
TXN074132569786,BL5412157102,21489.75,successful,2025-08-21,03:58:08
TXN134580777101,BL5727945773,33995.3,successful,2024-11-14,22:42:44
TXN253931369986,BL8895639658,48822.55,successful,2024-01-03,16:41:48
TXN493869163912,BL9199839761,29476.73,successful,2024-06-29,08:09:41
TXN918444134401,BL4506035233,13009.4,pending,2025-12-20,14:31:32
TXN401713041779,BL5960793320,48540.78,successful,2024-08-18,05:57:02
TXN121828211547,BL2807078054,46069.3,successful,2024-02-10,12:52:59
TXN017356457618,BL5771312321,7113.07,successful,2025-04-18,01:37:34
TXN381912586416,BL3686803887,13364.43,successful,2025-06-25,10:07:07
TXN918605037405,BL0089816798,429.67,failed,2024-07-23,05:56:59
TXN653459883858,BL3334594625,18558.31,successful,2025-09-14,20:25:44
TXN696590070082,BL5343155604,41106.63,successful,2024-08-02,22:20:44
TXN930020043761,BL2362739574,34997.38,successful,2025-05-11,05:03:50
TXN023755404439,BL1800865108,41977.93,successful,2025-12-16,19:41:54
TXN885651034788,BL2902092313,31297.47,successful,2024-11-14,12:48:33
TXN611525946947,BL9359002815,26957.51,successful,2025-07-25,12:52:10
TXN556149764906,BL5943760219,29684.08,successful,2025-01-15,21:05:09
TXN954829307172,BL1129653035,29884.57,successful,2025-06-18,15:38:17
TXN627071125769,BL3648081298,9405.74,successful,2024-08-04,07:17:39
TXN795016633562,BL4977766726,11204.68,successful,2024-04-12,18:43:27
TXN541593028701,BL2174144151,28730.51,successful,2025-03-31,16:21:44
TXN024537263968,BL3928118309,32674.54,successful,2024-06-22,14:52:32
TXN944438567388,BL6677088325,21748.24,successful,2024-12-21,00:53:30
TXN138499965746,BL3284407665,13202.75,successful,2025-01-01,18:55:19
TXN373731705241,BL9250616332,15622.39,successful,2024-01-07,21:00:13
TXN181611751872,BL1622613923,47469.81,successful,2025-03-15,23:15:53
TXN213416083626,BL3765232722,12410.02,successful,2024-08-15,10:31:21
TXN898067949076,BL4320385575,4612.36,successful,2025-10-09,20:31:33
TXN519389222139,BL9998670691,38367.68,failed,2025-10-22,09:16:45
TXN206984522190,BL0226620769,15880.9,successful,2024-02-24,18:43:45
TXN544737892999,BL0999743737,47963.13,successful,2025-05-20,19:49:39
TXN777655645006,BL6141797935,37776.96,successful,2025-05-13,00:28:32
TXN035008522804,BL3936591005,18422.27,successful,2024-09-27,05:13:32
TXN503409568739,BL9945621361,23220.43,successful,2025-03-16,02:52:46
TXN993050744883,BL5075056473,25506.62,failed,2025-05-19,23:13:12
TXN866002648848,BL8347770557,49033.38,successful,2025-05-06,13:17:29
TXN871589490505,BL9100682810,42270.71,successful,2025-12-05,17:33:50
TXN302319732932,BL3430964463,8601.71,failed,2025-07-04,16:24:39
TXN171186250722,BL8079627884,43850.72,successful,2025-08-14,18:42:37
TXN647554158675,BL1840499086,41528.73,successful,2025-07-06,22:49:27
TXN768917781746,BL7096360694,15724.98,pending,2024-08-10,03:17:10
TXN222745370913,BL2959796796,36347.69,successful,2024-11-13,09:49:40
TXN498228117953,BL0347119690,32184.07,successful,2024-05-15,22:38:05
TXN287463092289,BL5798546044,24058.6,successful,2024-06-03,12:40:49
TXN057389760167,BL6229616959,20507.38,successful,2024-12-17,10:08:00
TXN807747474907,BL0464450027,28248.19,successful,2024-09-25,23:32:42
TXN355126203416,BL0250102081,2317.99,successful,2025-12-24,11:20:03
TXN372985573332,BL4092465430,21845.61,successful,2024-02-16,13:48:39
TXN813114427867,BL8977627773,5174.34,successful,2025-06-08,18:11:59
TXN958465212789,BL8616303407,36426.25,successful,2024-10-09,09:57:56
TXN821867113096,BL8782837075,5346.18,successful,2024-03-22,12:51:39
TXN307962711189,BL4714765209,2458.47,successful,2024-03-28,09:10:19
TXN666366133723,BL7591875678,14012.55,failed,2024-09-30,11:28:36
TXN534055641796,BL0185563151,3391.39,successful,2024-01-14,13:31:15
TXN995714877368,BL4574730274,31030.82,successful,2024-08-22,23:53:05
TXN562889384771,BL5553909864,6474.47,failed,2024-08-19,02:36:59
TXN795662072259,BL1214736258,4700.1,successful,2024-05-30,10:19:07
TXN208352921745,BL2621312081,16695.56,pending,2024-03-28,01:58:24
TXN975916548357,BL7390720565,49867.49,successful,2025-11-07,00:42:38
TXN624801402247,BL8950489475,8897.42,successful,2025-05-13,14:30:15
TXN943781437080,BL1522511049,33198.75,failed,2025-05-06,09:07:06
TXN459055070763,BL0142690986,36624.42,successful,2024-11-23,21:19:24
TXN951116630046,BL5402443889,46987.06,successful,2025-03-08,15:38:08
TXN582522338242,BL5964820200,39521.54,successful,2025-04-12,05:41:01
TXN222189679525,BL5044006122,3254.7,successful,2025-11-06,01:57:44
TXN741665529905,BL5256097512,24491.34,successful,2024-10-08,14:24:22
TXN942183178155,BL3515292151,35566.96,successful,2024-07-17,12:00:23
TXN505828194249,BL8623579456,15925.55,successful,2025-08-04,20:55:57
TXN197002674576,BL7216454693,5423.27,successful,2024-09-21,23:53:50
TXN040184798653,BL7421094600,30978.86,successful,2024-04-08,17:16:09
TXN675439664291,BL0016117987,28113.53,successful,2025-09-04,05:15:31
TXN452968829830,BL6084060464,42474.07,successful,2025-07-01,16:07:47
TXN143055289053,BL9800284629,26218.59,failed,2025-12-20,08:55:11
TXN503013473520,BL1600883892,22929.86,successful,2024-12-17,09:36:56
TXN107570442390,BL8205902001,22989.3,successful,2025-01-06,08:11:18
TXN501063505149,BL6006745314,1171.32,successful,2024-04-10,18:54:21
TXN346222350246,BL1346576985,49423.66,successful,2025-09-30,20:44:49
TXN761170890126,BL0779183647,22539.82,successful,2024-08-25,15:42:10
TXN820799352999,BL0414513649,31745.49,successful,2025-11-08,11:55:05
TXN932028585454,BL2745198674,49015.1,successful,2025-02-13,02:21:15
TXN197533774940,BL0690294182,49713.95,failed,2024-03-28,01:24:24
TXN430629042121,BL8237563830,34253.81,successful,2025-04-30,07:25:57
TXN344732171808,BL5345087812,15274.74,successful,2025-04-13,13:26:13
TXN984998210097,BL5521685908,5085.57,successful,2025-08-12,05:27:59
TXN214563735287,BL6171327862,17545.39,successful,2024-12-03,18:44:05
TXN313041201068,BL4487191087,22996.77,successful,2024-06-06,04:04:33
TXN876392288069,BL0323782062,36112.29,successful,2024-02-22,17:09:40
TXN173491558248,BL9937129968,9469.57,successful,2025-07-26,12:55:47
TXN765136140287,BL3968422801,34218.36,successful,2024-04-15,17:51:07
TXN394352515671,BL1482800983,603.53,successful,2024-07-09,18:25:47
TXN622788131870,BL4189926490,27893.69,successful,2025-05-30,10:23:47
TXN071362373181,BL8385697223,5635.35,successful,2024-04-10,05:14:32
TXN455913767181,BL9162938638,3507.2,successful,2024-09-06,18:15:29
TXN848316935235,BL5847417314,46505.56,successful,2025-09-07,05:35:25
TXN682615687926,BL6761486369,47247.8,successful,2025-06-16,08:59:22
TXN043439183659,BL5447242391,48150.32,successful,2025-09-02,13:55:13
TXN571040534157,BL1449914854,19885.49,successful,2025-10-16,01:20:51
TXN537739299534,BL8744777213,14498.09,successful,2025-10-17,06:53:53
TXN434757797128,BL8112880572,30352.75,successful,2025-08-20,02:53:56
TXN017635189423,BL7608347869,16835.54,successful,2025-04-26,07:11:03
TXN399869234915,BL7090212150,46270.43,successful,2025-03-31,07:47:35
TXN114583156471,BL6202633776,4353.56,successful,2025-02-28,11:20:06
TXN880679126741,BL4033630337,47416.95,successful,2024-10-05,13:43:56
TXN920753344608,BL8180305205,43874.62,failed,2025-03-28,23:39:21
