txnRef,Date,Time,service_type,amount,status
TXN862234779495,2024-03-30,21:55:24,airtime,243.15,successful
TXN520174598308,2025-02-28,14:04:04,airtime,37830.66,successful
TXN499394440662,2024-05-06,19:35:48,airtime,6528.18,successful
TXN812359972810,2024-03-14,07:00:53,cable,16407.64,failed
TXN496314621200,2024-09-29,10:04:55,data,10719.76,successful
TXN356037359689,2025-06-19,02:29:22,cable,7018.75,failed
TXN701239553075,2024-01-12,05:40:08,airtime,46275.68,successful
TXN661954751706,2024-02-17,03:13:44,cable,26630.09,successful
TXN243099203421,2024-03-13,11:56:00,airtime,36829.76,successful
TXN996007759615,2025-09-02,01:17:16,airtime,12711.48,successful
TXN834488679569,2025-09-09,20:13:37,airtime,20724.0,successful
TXN393603938194,2025-12-15,00:06:31,electricity,9284.16,failed
TXN585980279896,2024-12-08,07:24:29,airtime,1988.72,successful
TXN922039663016,2024-04-06,00:51:33,data,46557.94,successful
TXN513917126755,2024-06-28,23:09:15,airtime,39661.97,successful
TXN784538792999,2024-11-01,14:37:21,airtime,27962.52,failed
TXN857477242019,2024-06-11,07:45:15,airtime,14885.39,successful
TXN265786686758,2025-03-16,07:31:55,data,25794.15,failed
TXN999790271589,2025-09-02,15:07:43,cable,16392.14,successful
TXN731181414715,2024-09-21,11:08:15,cable,1709.58,successful
TXN055707709097,2024-01-01,03:44:03,data,2369.74,successful
TXN807507554492,2024-03-26,10:50:47,data,6113.23,successful
TXN296712021089,2024-03-14,04:41:05,electricity,31900.18,successful
TXN799215872213,2025-12-08,04:07:15,cable,16082.07,successful
TXN255681212225,2025-10-24,01:10:34,airtime,5243.14,successful
TXN845008410208,2024-06-04,01:54:52,electricity,40058.01,successful
TXN561089855624,2024-12-17,20:40:19,airtime,48369.29,successful
TXN817824856168,2024-01-08,10:27:56,data,49126.91,successful
TXN062189214306,2024-09-08,02:33:00,airtime,30347.51,successful
TXN436210305324,2025-11-26,23:13:37,airtime,24502.54,successful
TXN629024209607,2025-12-29,20:22:41,cable,31303.22,successful
TXN514794424388,2025-08-27,00:29:25,airtime,36727.62,failed
TXN268312560158,2025-06-18,09:10:18,airtime,747.39,successful
TXN474097709160,2024-05-19,15:51:59,airtime,47875.43,successful
TXN804274079884,2024-08-01,16:57:23,cable,19554.16,successful
TXN781107518995,2025-03-20,04:16:08,data,35718.59,successful
TXN893298141444,2025-10-27,19:02:51,airtime,45013.28,failed
TXN147372551760,2024-03-07,09:29:57,data,10381.25,successful
TXN980112765300,2025-07-25,16:10:17,cable,44444.44,successful
TXN544917944320,2025-01-27,06:54:31,data,10792.19,failed
TXN872963463846,2025-10-18,14:43:20,airtime,43256.82,successful
TXN725278939535,2024-10-24,17:41:50,electricity,18953.02,successful
TXN684533386308,2025-02-19,04:32:30,data,36815.1,successful
TXN500248259685,2025-05-30,07:10:47,electricity,16941.23,successful
TXN252318258359,2025-07-17,20:13:46,airtime,28243.17,successful
TXN973929845812,2024-03-24,00:13:16,electricity,38474.47,successful
TXN504533815667,2025-01-09,14:58:40,data,27724.38,failed
TXN882468281768,2024-06-03,19:21:35,data,43531.75,successful
TXN009007092464,2025-05-04,16:17:44,data,13907.32,successful
TXN532898751750,2024-03-09,13:40:36,airtime,47044.73,successful
TXN516499424050,2025-02-22,00:24:30,electricity,28159.1,failed
TXN209047738275,2025-01-24,12:19:47,airtime,46130.52,successful
TXN263418273301,2025-05-29,04:25:01,data,44546.84,successful
TXN599556177661,2024-06-06,22:42:41,airtime,5065.15,successful
TXN808657261345,2025-06-27,19:55:36,electricity,29668.34,successful
TXN401413656669,2025-05-29,05:54:34,cable,7302.87,successful
TXN821388473234,2025-03-25,21:11:51,data,1849.55,successful
TXN018689332838,2024-11-23,22:01:42,airtime,6232.99,successful
TXN901160688036,2024-09-07,01:04:39,cable,27867.2,successful
TXN825400591492,2025-06-13,08:48:37,airtime,872.37,failed
TXN380149921593,2024-03-14,05:56:03,airtime,38662.75,failed
TXN099988316496,2024-06-12,17:36:37,airtime,47454.08,successful
TXN672129736060,2025-11-11,09:24:30,data,22723.88,successful
TXN765188941360,2024-01-25,05:35:17,cable,11341.46,successful
TXN961421916161,2024-02-17,06:25:22,airtime,26553.97,successful
TXN967347393427,2024-01-27,07:58:59,airtime,1120.81,pending
TXN553283606105,2025-05-14,10:38:20,data,24595.81,failed
TXN681701266582,2025-06-27,14:49:00,data,42166.2,successful
TXN768584750769,2024-09-15,17:08:14,data,11322.05,failed
TXN344747349074,2024-02-28,20:20:03,cable,20268.63,failed
TXN630302458759,2025-09-22,18:10:09,data,5922.84,successful
TXN133764842076,2024-12-26,15:53:30,airtime,18505.31,successful
TXN368500680357,2024-01-16,20:45:13,airtime,19966.47,successful
TXN259838071336,2024-05-02,09:04:57,cable,34729.53,failed
TXN918615774971,2025-01-02,17:41:37,airtime,17618.48,successful
TXN386669735739,2025-09-16,05:30:29,airtime,35095.02,successful
TXN095755853137,2024-11-08,16:43:21,airtime,29597.15,successful
TXN705663414395,2024-12-19,17:36:38,airtime,15784.59,successful
TXN585204540429,2025-07-20,11:05:44,cable,29389.32,successful
TXN641839439721,2024-12-05,08:55:44,electricity,33980.15,successful
TXN912487465041,2024-10-24,18:12:36,airtime,34780.86,successful
TXN666223591034,2024-03-26,11:23:26,cable,47834.34,successful
TXN888295137639,2025-04-16,18:08:09,airtime,14547.94,successful
TXN985976541425,2024-10-02,22:48:33,airtime,48119.74,failed
TXN392721256265,2025-04-14,13:35:09,data,22381.28,successful
TXN975720432201,2025-03-05,01:59:05,data,45296.93,failed
TXN863259011494,2025-08-10,12:58:03,airtime,7192.39,successful
TXN327545528284,2024-07-06,05:15:42,airtime,40727.04,failed
TXN925505399982,2024-08-01,03:17:16,airtime,6268.34,successful
TXN905087548617,2024-12-14,19:06:49,data,13543.04,successful
TXN052909839695,2024-06-09,03:44:11,data,25309.43,successful
TXN669312682685,2025-10-17,06:39:45,data,2639.83,failed
TXN840970425829,2025-04-04,04:21:12,data,20417.41,successful
TXN771809777271,2024-06-07,04:37:41,cable,12936.28,successful
TXN661115589226,2025-01-28,23:58:38,data,46864.16,successful
TXN665909046987,2025-10-01,03:39:16,airtime,4016.05,failed
TXN414810869136,2024-12-23,13:14:42,data,21157.42,successful
TXN202305523637,2025-09-17,13:05:40,cable,32186.67,successful
TXN463792483726,2025-03-16,11:07:22,cable,26650.72,successful
TXN467579878317,2025-03-25,15:57:27,data,27201.44,successful
TXN968453208413,2024-10-04,13:26:40,data,41897.82,successful
TXN700976227660,2024-03-29,08:12:20,airtime,45947.11,successful
TXN851184706082,2025-10-17,13:42:09,airtime,34278.95,successful
TXN247458297827,2025-12-04,22:52:11,data,10966.51,successful
TXN416248632885,2024-04-13,06:08:12,airtime,30379.04,failed
TXN838483428182,2024-07-19,11:53:54,cable,23034.19,successful
TXN742103024281,2025-08-12,10:08:48,airtime,13891.76,successful
TXN099244472591,2024-04-20,03:03:47,data,8122.59,successful
TXN586138941375,2025-03-03,11:12:24,data,16102.51,failed
TXN604146212312,2024-05-08,16:16:52,airtime,11309.29,failed
TXN594954887237,2024-09-12,21:11:57,data,46530.05,successful
TXN053380515807,2025-10-04,11:09:52,airtime,45718.87,failed
TXN519967792780,2024-05-05,21:53:27,airtime,38711.96,successful
TXN806458483444,2024-12-17,11:27:54,data,33814.04,successful
TXN587634892787,2025-08-11,04:33:54,airtime,43529.09,successful
TXN051826596904,2024-11-19,15:36:34,airtime,35520.74,successful
TXN490209913456,2024-04-18,00:17:47,cable,27462.14,successful
TXN426242739626,2025-01-27,21:25:26,cable,20031.36,failed
TXN660994456943,2025-09-11,10:18:23,cable,5651.35,successful
TXN007076827340,2025-02-26,17:50:12,airtime,46143.39,successful
TXN725121576601,2024-08-30,10:27:04,cable,5603.18,successful
TXN972414228825,2025-02-02,05:34:45,airtime,19700.08,successful
TXN841498720321,2025-01-25,09:50:39,data,14197.7,failed
TXN150252113305,2024-09-25,20:39:21,airtime,31011.37,successful
TXN853414328121,2024-08-07,04:42:55,airtime,1431.0,successful
TXN735390719965,2025-10-11,15:00:36,airtime,41979.23,failed
TXN008370844331,2025-03-04,11:22:36,data,38213.66,successful
TXN390663893423,2024-01-02,21:26:52,cable,6656.59,successful
TXN550002302814,2024-02-25,01:29:36,cable,21429.28,successful
TXN213920104522,2025-05-03,12:43:09,data,13558.57,successful
TXN280017343051,2025-02-18,05:56:54,data,31414.46,successful
TXN297950803786,2025-08-12,21:43:11,data,26878.95,successful
TXN603914384733,2024-08-17,06:53:12,airtime,6693.08,successful
TXN908775894455,2025-06-25,05:46:57,airtime,44844.39,failed
TXN217746532969,2024-05-25,13:28:13,data,44715.76,successful
TXN680571736496,2025-03-28,10:44:35,airtime,40207.58,successful
TXN346297059454,2024-05-31,13:28:59,cable,28395.72,pending
TXN830011106724,2025-03-03,10:31:52,cable,42458.1,successful
TXN552917433243,2024-10-15,17:59:41,cable,42919.18,successful
TXN353794189180,2024-10-09,22:58:49,cable,47779.47,failed
TXN523783256350,2024-07-18,21:25:01,airtime,46900.91,successful
TXN660084176757,2024-11-04,22:53:14,airtime,4225.78,successful
TXN181036838319,2024-05-03,12:17:28,cable,14380.16,successful
TXN232883284978,2024-03-01,08:11:56,airtime,26865.01,successful
TXN413493830503,2024-03-11,00:48:45,data,3353.53,successful
TXN119402559811,2024-03-09,05:55:50,data,43934.33,successful
TXN517234532545,2025-08-26,21:15:59,data,42428.82,successful
TXN662133635915,2025-10-05,06:28:03,airtime,23282.89,successful
TXN813759454964,2025-02-26,20:13:23,electricity,31679.51,successful
TXN599938611939,2024-11-21,13:26:23,airtime,45307.53,successful
TXN667019890292,2025-10-18,19:43:20,data,47611.86,successful
TXN545992623482,2024-03-24,19:33:19,data,26191.61,successful
TXN463532698783,2025-11-02,03:50:52,airtime,42510.97,successful
TXN784263576349,2025-02-18,11:30:49,data,48574.96,successful
TXN929900506885,2025-07-01,15:51:59,airtime,17844.5,successful
TXN671070673126,2024-02-27,10:42:11,airtime,4908.53,successful
TXN085329591047,2025-12-05,20:56:40,cable,4323.32,failed
TXN632672616054,2024-06-09,16:37:33,data,39649.65,successful
TXN724840770231,2024-05-19,11:45:12,cable,5122.83,successful
TXN260073900901,2024-05-19,13:13:23,cable,23908.22,successful
TXN129351025803,2025-11-25,14:01:01,cable,46247.37,successful
TXN745393221891,2025-02-24,14:16:44,airtime,2289.18,successful
TXN843896924441,2025-06-30,21:35:32,airtime,3089.09,successful
TXN442819015599,2024-02-17,12:22:41,cable,17922.72,successful
TXN628231435482,2024-06-28,20:49:33,data,25099.83,successful
TXN632978005934,2024-09-15,00:14:29,airtime,37785.55,successful
TXN056697167261,2024-11-22,10:21:22,airtime,29893.26,failed
TXN653890742832,2024-02-18,03:20:57,cable,31383.46,successful
TXN946029643100,2025-10-03,04:30:51,airtime,47911.41,successful
TXN349233289137,2024-08-18,10:09:19,airtime,33535.98,successful
TXN500182085238,2025-10-11,04:43:05,data,17200.99,failed
TXN067933284777,2024-04-12,10:54:13,electricity,3510.97,successful
TXN853958939425,2025-06-26,16:10:32,airtime,45530.64,pending
TXN074024559895,2025-07-07,17:39:58,cable,1773.29,successful
TXN228227824970,2024-09-03,02:53:44,airtime,32581.12,successful
TXN125736005212,2024-11-23,22:55:11,data,23440.35,successful
TXN735200217871,2025-11-16,23:17:05,data,19446.06,failed
TXN275217389977,2024-12-27,15:09:51,data,45994.5,failed
TXN691352497244,2024-07-18,20:57:32,cable,17411.8,failed
TXN503192783325,2025-07-20,10:13:01,airtime,41423.71,successful
TXN832440053992,2024-09-25,03:57:42,airtime,35955.85,successful
TXN621513256198,2025-06-13,16:24:46,airtime,1833.29,successful
TXN621300841850,2025-03-26,07:39:48,airtime,39096.38,successful
TXN853300680797,2024-09-22,10:42:42,cable,45099.27,pending
TXN425235487694,2025-06-11,02:06:58,data,39808.3,successful
TXN098453849257,2025-01-15,02:19:06,data,2562.72,successful
TXN951047837864,2025-10-08,13:22:32,data,26223.19,successful
TXN753920079436,2025-05-07,20:37:26,airtime,4189.28,successful
TXN144734044271,2024-10-10,00:11:30,airtime,34214.71,successful
TXN513275834399,2025-06-20,15:27:11,data,26182.69,successful
TXN542152108925,2025-09-29,20:54:30,cable,6117.18,successful
TXN265074882053,2024-01-04,10:36:28,data,39359.66,successful
TXN841327369649,2024-11-12,05:28:32,cable,42141.94,successful
TXN778753768317,2025-10-03,21:48:01,airtime,45153.48,failed
TXN571583239868,2024-03-10,19:03:20,airtime,13891.84,failed
TXN716288771968,2024-06-18,19:48:53,data,23637.23,successful
TXN312784375158,2025-09-03,13:03:10,airtime,49965.64,successful
TXN671338560463,2024-03-13,02:57:44,electricity,32015.53,successful
TXN026687396255,2025-12-06,09:36:38,cable,27271.62,failed
TXN950106924202,2025-07-08,07:34:51,data,4211.05,successful
TXN156000478103,2025-03-25,18:57:52,cable,37425.27,successful
TXN282718424420,2024-03-27,10:19:21,electricity,22220.46,successful
TXN234048783910,2024-06-05,01:03:21,cable,4488.84,successful
TXN934275816362,2024-07-11,18:03:07,data,20799.83,successful
TXN032256005324,2024-02-03,11:22:49,cable,23214.83,successful
TXN389491582470,2025-05-28,06:35:09,data,11800.85,successful
TXN682326488720,2024-05-23,21:41:03,cable,20936.3,successful
TXN910024055396,2025-03-16,15:01:50,data,9919.3,successful
TXN231115322596,2024-07-19,08:17:04,airtime,3697.73,successful
TXN964818324176,2025-03-28,00:12:29,cable,21102.07,successful
TXN734376754429,2024-12-16,14:55:06,airtime,8757.79,successful
TXN685522875935,2025-03-16,07:45:58,airtime,8567.85,successful
TXN255317471932,2024-03-16,01:36:33,data,12291.24,failed
TXN323462919955,2024-01-06,23:32:45,airtime,3265.95,successful
TXN596034208951,2025-04-28,06:09:15,data,27717.04,successful
TXN889097297623,2024-11-16,10:58:33,cable,30754.91,successful
TXN947464583220,2024-11-06,01:13:19,cable,49933.26,failed
TXN844352077015,2024-11-19,18:51:59,airtime,46621.39,successful
TXN737315133778,2024-01-30,17:30:47,data,3157.98,successful
TXN674384481337,2025-04-09,02:59:53,data,13701.93,failed
TXN628089626322,2025-11-28,18:15:53,airtime,43353.47,successful
TXN322674065581,2025-11-11,21:07:56,airtime,28820.01,successful
TXN441167345585,2024-03-06,02:36:01,airtime,15852.24,successful
TXN305678690716,2025-08-11,21:22:23,electricity,46767.95,successful
TXN116018260882,2024-12-04,20:00:41,airtime,22952.22,successful
TXN697511264448,2025-11-09,00:32:29,airtime,22223.47,failed
TXN536791894870,2025-07-16,23:56:51,data,43717.31,successful
TXN272022485917,2024-06-01,06:38:42,electricity,28898.96,successful
TXN870838882329,2025-02-14,04:22:44,cable,24197.25,pending
TXN057013404825,2025-10-07,00:49:02,data,31686.96,successful
TXN006854943763,2024-02-28,00:17:35,data,43237.28,successful
TXN019030947669,2025-05-16,19:33:16,electricity,10523.52,pending
TXN091936900904,2024-12-14,03:52:14,data,29698.32,successful
TXN473042635681,2025-04-16,15:49:01,cable,49402.05,successful
TXN650011978468,2025-09-08,11:10:05,airtime,23689.24,successful
TXN696393119224,2024-08-01,09:58:54,electricity,21829.55,successful
TXN870619553471,2024-01-02,14:15:45,airtime,2008.27,successful
TXN071205715282,2024-06-23,18:05:46,electricity,33143.04,successful
TXN726490699905,2024-09-21,01:31:01,cable,14723.1,failed
TXN943220717961,2025-10-17,00:46:48,cable,41702.41,successful
TXN170779522968,2025-05-22,17:09:35,cable,37437.91,successful
TXN732848361409,2024-06-15,14:15:01,airtime,13273.1,pending
TXN101550435439,2025-05-12,14:39:23,airtime,36392.55,successful
TXN754612507603,2024-01-08,17:47:18,data,10955.96,successful
TXN342092226229,2025-07-07,15:23:15,airtime,29379.51,successful
TXN582405803455,2025-07-16,10:18:40,airtime,36136.14,successful
TXN534100317351,2024-03-02,12:55:37,cable,6595.61,successful
TXN215052458090,2024-05-25,23:30:21,airtime,42840.51,successful
TXN292958459796,2025-02-01,16:50:08,cable,19662.19,successful
TXN839997073521,2025-05-15,18:03:44,data,46271.79,failed
TXN076502231924,2025-02-01,10:31:14,airtime,30803.48,successful
TXN597819964383,2024-05-19,18:43:29,data,45899.59,successful
TXN716096598492,2025-10-05,19:32:09,data,7214.18,successful
TXN163082882386,2024-05-13,23:37:33,electricity,10559.08,successful
TXN316805846986,2024-07-24,11:22:31,data,25858.78,successful
TXN891207343123,2025-06-05,04:46:39,data,1576.36,successful
TXN267078370197,2025-09-02,08:09:10,airtime,14299.27,successful
TXN129385438745,2024-02-07,04:04:07,data,18520.15,successful
TXN807514703074,2025-01-12,12:47:19,airtime,37480.21,successful
TXN232148315609,2025-05-19,07:06:41,airtime,33818.2,successful
TXN864749860726,2025-06-29,13:45:17,data,39193.7,successful
TXN602785322167,2025-09-14,16:56:44,data,16652.69,successful
TXN055161573892,2025-08-28,02:23:42,data,41940.3,successful
TXN631745099760,2025-02-19,07:15:27,cable,33425.4,successful
TXN332263281343,2025-03-30,21:21:27,airtime,21924.6,successful
TXN750406169770,2024-10-23,12:32:45,data,35387.01,successful
TXN275355578969,2025-12-15,08:01:01,airtime,18927.35,successful
TXN002671404100,2024-10-22,14:22:38,data,44739.04,successful
TXN773584332887,2025-04-23,22:57:24,data,9034.78,successful
TXN431462937761,2024-03-29,18:32:38,electricity,30643.67,successful
TXN105491415885,2025-06-22,08:55:31,data,47717.68,successful
TXN286155321398,2025-07-07,23:02:23,data,7496.34,failed
TXN989521112600,2024-10-19,17:52:50,cable,48888.76,successful
TXN349444653767,2025-09-25,10:50:51,cable,14550.05,successful
TXN200209562630,2025-04-01,18:11:03,data,12139.98,successful
TXN892459773355,2024-05-23,06:58:49,airtime,15600.32,successful
TXN957990296209,2024-05-23,18:58:10,airtime,30009.97,failed
TXN281409033160,2024-11-26,10:45:54,electricity,44228.54,failed
TXN517700204051,2025-04-04,19:39:23,electricity,32916.48,successful
TXN307086526161,2025-10-08,16:11:09,airtime,20972.73,pending
TXN168312540050,2024-03-19,19:29:25,cable,43298.28,successful
TXN997802651194,2024-06-06,12:17:09,cable,46060.73,successful
TXN616017382456,2024-07-07,20:07:39,cable,13596.82,successful
TXN923970902144,2024-06-05,16:43:30,airtime,28528.89,successful
TXN470196308354,2025-09-11,01:29:46,airtime,21941.9,successful
TXN441638418101,2024-08-08,21:24:17,data,12381.7,pending
TXN148536388295,2024-09-20,13:10:14,data,42760.05,successful
TXN996930612341,2024-02-14,11:26:43,data,35435.49,successful
TXN658547121240,2025-12-04,18:17:31,electricity,38627.96,successful
TXN990007096970,2025-09-25,07:39:25,data,21989.49,successful
TXN326471515245,2024-12-17,18:20:34,data,5219.57,successful
TXN267587389093,2025-02-16,05:09:55,electricity,22411.54,successful
