txnRef,Date,Time,service_type,amount,status
TXN846182665239,2024-06-27,11:33:39,data,8967.72,successful
TXN524059858105,2025-12-08,13:00:47,airtime,24026.31,successful
TXN250870233426,2025-09-27,10:22:13,cable,24970.72,successful
TXN409547010625,2025-05-08,06:43:01,cable,18385.46,successful
TXN328188983310,2024-12-10,20:12:13,airtime,31808.53,successful
TXN035848205736,2025-08-20,00:45:49,airtime,49542.95,successful
TXN785392339664,2024-06-07,19:45:53,airtime,771.98,successful
TXN850694524470,2025-01-16,18:50:17,data,1645.1,successful
TXN165717619152,2024-09-15,23:00:02,airtime,46326.66,successful
TXN795395786292,2025-12-28,11:49:06,cable,18684.38,failed
TXN701021914411,2024-03-09,10:23:16,electricity,26725.3,successful
TXN345626788922,2024-11-14,04:26:12,airtime,19405.27,successful
TXN575176328122,2024-12-24,08:28:03,airtime,19858.02,successful
TXN551978619374,2024-03-20,18:42:03,data,9384.57,successful
TXN580827239733,2024-01-28,16:49:30,data,42613.82,successful
TXN258823178991,2024-09-28,15:22:12,airtime,31547.03,failed
TXN163230988296,2025-04-16,13:29:35,data,13005.86,successful
TXN718460919775,2024-07-06,19:48:38,data,2553.79,successful
TXN245397563615,2024-11-04,03:44:10,data,3826.1,successful
TXN234422839520,2024-04-02,11:54:09,airtime,48307.58,successful
TXN083530050682,2025-12-19,18:16:49,airtime,46642.08,successful
TXN962538130454,2024-04-25,12:51:00,airtime,9376.54,successful
TXN150520763151,2025-06-20,16:37:59,cable,7099.75,successful
TXN002632275666,2025-07-08,20:04:33,data,4238.21,successful
TXN666808624093,2025-09-02,12:27:14,electricity,39252.82,successful
TXN467225057147,2025-10-12,06:38:39,data,8827.86,successful
TXN350671994934,2025-08-31,17:31:34,airtime,38141.65,successful
TXN094236546700,2025-05-20,02:37:40,data,8158.53,successful
TXN788893550237,2024-04-05,04:26:20,airtime,6419.25,failed
TXN926352946481,2024-06-15,07:51:32,airtime,34663.77,successful
TXN487900531172,2024-08-18,08:46:03,airtime,25712.42,successful
TXN167073074604,2025-10-29,08:05:19,cable,33831.3,successful
TXN018556199614,2024-01-08,08:57:13,cable,28049.28,successful
TXN144811466255,2025-10-26,04:37:00,airtime,41270.03,successful
TXN762935272244,2025-06-10,00:10:44,cable,29118.86,successful
TXN788134615707,2024-04-08,18:08:04,data,32669.26,successful
TXN929445097440,2024-07-05,20:48:27,electricity,47885.14,pending
TXN921174479933,2025-08-30,14:57:12,data,44665.06,successful
TXN079623772442,2024-04-12,02:43:47,airtime,29770.37,successful
TXN007046328831,2024-10-25,16:13:52,cable,46497.4,successful
TXN489175944024,2025-09-19,20:02:32,data,17979.55,successful
TXN778618327529,2024-11-23,01:13:21,airtime,37692.43,successful
TXN529871751820,2025-12-30,02:55:56,airtime,48852.4,successful
TXN110876388265,2024-01-28,21:46:17,electricity,30961.27,successful
TXN053193756154,2024-11-11,20:32:19,electricity,24160.12,successful
TXN692820419307,2025-04-27,09:58:12,cable,33232.47,successful
TXN431533532240,2025-01-24,21:46:05,cable,39864.36,successful
TXN931043832744,2024-08-24,03:42:11,data,49309.75,successful
TXN278009031533,2024-12-03,16:14:48,cable,13814.21,successful
TXN325692763464,2025-09-11,05:54:09,data,39035.5,successful
TXN170481946210,2025-04-26,15:37:30,airtime,33346.32,successful
TXN834259823812,2025-05-26,13:21:20,airtime,13919.12,successful
TXN528480337401,2024-05-21,20:53:28,airtime,26451.07,successful
TXN377851258632,2024-10-02,07:25:22,data,12199.46,successful
TXN038407291601,2024-04-03,21:40:50,cable,1420.29,failed
TXN491662901223,2024-07-27,13:31:32,cable,26730.35,successful
TXN118110448652,2024-02-17,23:16:17,airtime,43495.83,successful
TXN098868981358,2025-03-16,22:35:05,airtime,6543.19,successful
TXN131309079312,2025-08-18,00:07:28,data,24948.1,successful
TXN773619376029,2025-03-21,14:02:37,data,39967.72,successful
TXN322157052957,2024-09-10,11:03:27,airtime,46613.13,successful
TXN566585006771,2025-10-09,00:59:25,airtime,26909.61,successful
TXN835908947885,2024-02-27,15:48:32,data,35096.24,successful
TXN441619247401,2024-10-12,00:03:33,data,45098.21,successful
TXN662542012864,2024-12-13,15:40:17,cable,43310.52,successful
TXN743954011349,2025-04-22,13:41:17,airtime,38232.42,successful
TXN685165514031,2024-11-20,06:30:43,airtime,18818.28,successful
TXN640039355809,2025-02-21,21:13:26,data,13316.92,successful
TXN899247414467,2024-06-26,23:24:16,data,25992.79,successful
TXN713094842839,2024-12-04,04:51:48,data,15230.29,successful
TXN827101069869,2025-07-15,00:46:37,airtime,49487.28,successful
TXN584832799393,2025-05-23,00:12:42,airtime,32296.75,successful
TXN647179117834,2025-11-09,02:44:51,airtime,22327.11,successful
TXN916520808575,2025-12-11,15:00:33,data,47943.96,pending
TXN784775385844,2025-07-12,03:13:34,airtime,26409.97,failed
TXN764129473160,2025-12-15,08:22:14,cable,3481.42,successful
TXN723647016429,2025-10-20,20:59:50,cable,12360.78,successful
TXN269506618999,2024-05-11,05:36:06,data,13061.34,failed
TXN957837665229,2024-06-13,21:17:19,data,4831.15,pending
TXN144546312439,2024-03-15,11:54:16,cable,29323.48,failed
TXN629226424072,2024-10-06,04:47:25,airtime,36143.49,pending
TXN979767724863,2024-01-10,19:40:10,cable,2796.45,successful
TXN525003403296,2025-11-29,22:23:40,data,3043.65,failed
TXN712516241087,2025-07-03,23:54:18,data,46705.18,successful
TXN494160527579,2025-05-20,16:31:25,airtime,45463.01,failed
TXN880623086784,2024-01-27,02:51:30,cable,15252.12,successful
TXN347067671647,2025-07-05,16:51:25,data,37047.67,failed
TXN668409255051,2025-09-21,22:21:51,airtime,23378.74,successful
TXN047783459725,2024-10-30,03:49:14,airtime,32663.57,successful
TXN756627099832,2024-10-30,21:14:40,cable,1690.65,failed
TXN379046427405,2024-12-15,18:33:48,data,15734.43,successful
TXN893044288424,2025-07-29,01:26:26,data,1164.08,failed
TXN830130060456,2025-01-11,17:50:54,airtime,44226.51,successful
TXN749250847999,2024-09-01,23:00:05,airtime,5853.87,successful
TXN651439860712,2025-01-08,05:23:17,airtime,42765.24,failed
TXN008622643241,2024-03-11,05:44:38,data,41189.66,successful
TXN256636151720,2024-03-16,00:11:39,airtime,25011.17,successful
TXN107800480674,2024-02-24,22:43:41,data,28197.64,successful
TXN805874349801,2025-06-24,15:14:25,electricity,35616.0,successful
TXN182404714093,2025-03-09,19:35:05,airtime,45575.16,successful
TXN324827054306,2025-02-11,19:50:45,data,18870.33,successful
TXN904374906505,2025-12-11,10:41:42,electricity,20919.61,successful
TXN116330625587,2025-01-06,03:58:42,cable,1802.76,successful
TXN421656888475,2024-09-14,07:58:43,airtime,46894.65,failed
TXN621565316641,2024-10-31,19:38:54,cable,40042.64,successful
TXN946360204201,2025-11-08,18:32:17,airtime,25386.94,successful
TXN957091671330,2024-08-29,02:17:26,data,8430.7,successful
TXN493525586473,2025-12-02,21:16:39,airtime,39243.85,successful
TXN897931506966,2024-09-27,12:18:48,data,7391.44,successful
TXN770525911960,2025-11-09,02:28:49,airtime,31606.88,failed
TXN251661450635,2025-08-07,20:21:28,airtime,9192.31,successful
TXN092393421404,2024-06-30,08:36:11,data,23682.63,successful
TXN177998135013,2024-09-19,00:55:30,airtime,18220.35,failed
TXN855323803264,2024-11-06,08:21:18,airtime,150.7,successful
TXN350982279817,2025-09-12,00:12:10,airtime,37484.53,failed
TXN109936719061,2025-11-12,06:51:21,airtime,15910.2,successful
TXN559289674327,2024-01-09,11:54:16,airtime,10990.82,successful
TXN963071945324,2024-07-17,04:13:51,data,30629.34,failed
TXN178268172333,2024-05-27,19:45:04,airtime,24144.02,successful
TXN131737867541,2025-06-23,21:31:12,data,41959.06,pending
TXN880636336045,2024-10-21,12:09:06,data,17390.71,failed
TXN256325570644,2025-08-16,07:52:31,airtime,36921.08,pending
TXN566121724146,2024-10-13,10:25:53,airtime,13225.34,successful
TXN814518798909,2024-09-03,09:49:53,data,33887.21,successful
TXN087052966482,2024-08-31,18:31:20,airtime,36554.81,failed
TXN939029876229,2024-09-16,18:27:34,airtime,39233.74,successful
TXN605931585778,2024-07-17,19:35:43,data,20686.56,successful
TXN133748489861,2025-05-27,04:53:16,airtime,33698.14,successful
TXN495359770982,2024-06-26,04:35:57,airtime,42564.34,successful
TXN251245219388,2024-04-15,06:27:56,airtime,17739.37,successful
TXN681145959008,2024-09-21,22:35:11,airtime,17746.15,failed
TXN629727902394,2025-08-25,06:39:14,airtime,12987.49,successful
TXN190455893299,2024-09-16,14:32:56,data,35835.98,successful
TXN611468519423,2024-04-20,08:24:34,airtime,20863.75,successful
TXN586196893041,2024-07-01,14:59:29,data,46969.84,successful
TXN687698768149,2025-09-27,14:04:11,data,543.96,successful
TXN560181327165,2024-07-11,04:24:24,data,44756.22,successful
TXN530592296710,2024-02-16,10:50:01,cable,29213.95,successful
TXN293313133624,2025-02-26,05:14:23,cable,35994.57,successful
TXN998042770378,2025-01-27,10:30:59,data,37596.81,successful
TXN182913872615,2024-06-11,19:23:56,data,16939.88,successful
TXN547866135637,2025-04-02,05:04:48,airtime,43327.71,successful
TXN200637001031,2024-02-04,19:57:35,data,26928.93,successful
TXN250042048536,2025-12-25,09:23:26,data,28757.82,failed
TXN017308134163,2025-08-20,10:06:55,data,7284.54,successful
TXN945552527237,2024-02-18,00:03:55,cable,37507.85,successful
TXN294406643214,2024-09-29,20:42:36,data,29544.74,successful
TXN745818281073,2025-09-21,07:12:31,data,5347.5,successful
TXN527698602680,2025-01-02,00:24:29,airtime,11679.13,successful
TXN672546922342,2024-01-13,00:57:04,cable,31800.35,successful
TXN268663715950,2024-10-10,16:41:36,data,4285.03,successful
TXN260592619230,2024-04-15,14:42:06,airtime,28575.97,successful
TXN562850107537,2024-10-11,19:01:12,airtime,32299.72,successful
TXN430883847578,2024-08-24,22:11:16,airtime,25447.28,successful
TXN842935185988,2024-10-25,08:22:17,airtime,29871.63,failed
TXN125084399372,2024-08-19,15:22:30,electricity,7059.61,pending
TXN813176910378,2025-11-24,06:40:36,cable,1972.87,successful
TXN986980654209,2025-01-14,02:03:18,airtime,6707.52,successful
TXN756532402761,2025-03-08,02:54:39,airtime,15275.74,successful
TXN959862206861,2024-04-15,03:11:41,airtime,41093.12,pending
TXN899336754234,2025-07-19,22:52:46,data,8937.33,successful
TXN794429350279,2025-12-12,09:15:25,cable,28409.58,successful
TXN566110571859,2025-05-02,15:29:09,airtime,18688.95,successful
TXN866177321263,2024-01-04,22:00:22,cable,26519.4,successful
TXN507943987973,2024-05-09,08:53:52,data,29720.68,failed
TXN997091334612,2025-10-19,02:15:01,airtime,16669.91,failed
TXN472756282221,2024-11-06,17:47:22,data,20367.73,successful
TXN429530451723,2024-01-13,13:53:54,data,11203.05,successful
TXN145541792126,2025-11-15,06:42:01,cable,24467.82,successful
TXN040208357749,2025-01-28,23:20:03,airtime,18993.13,successful
TXN469741614359,2024-05-21,13:27:56,airtime,18441.35,successful
TXN507335839035,2025-08-20,19:30:42,data,29416.56,successful
TXN090409198112,2024-03-18,08:07:05,data,14039.52,successful
TXN590269892942,2025-04-23,14:49:45,airtime,21741.05,failed
TXN956645689154,2024-04-27,19:53:59,cable,43196.59,successful
TXN139892764781,2025-01-14,23:22:57,airtime,5775.89,successful
TXN291403048752,2025-04-24,09:06:57,data,24094.99,successful
TXN278814073968,2025-04-08,08:05:21,cable,404.39,pending
TXN835111245194,2024-04-11,09:14:17,data,26940.1,failed
TXN436827864989,2024-07-24,18:40:22,cable,26091.34,successful
TXN077427838621,2025-09-19,19:17:36,airtime,33432.3,successful
TXN817437742432,2024-04-23,19:30:37,airtime,42118.18,successful
TXN319544131117,2024-07-28,23:15:28,airtime,31608.43,successful
TXN256193616560,2024-12-15,03:06:38,airtime,16311.4,successful
TXN994876873595,2025-06-01,05:59:43,airtime,9810.17,successful
TXN509242718790,2025-12-03,14:02:45,cable,27489.87,successful
TXN403635882071,2025-11-07,19:42:41,airtime,5090.17,successful
TXN299048658263,2024-09-17,08:25:30,electricity,22877.11,successful
TXN140778055307,2025-11-20,18:20:55,data,48719.89,successful
TXN008348586928,2024-01-12,23:21:48,data,16347.35,successful
TXN188043900709,2024-06-25,14:16:54,airtime,5242.13,successful
TXN650413046674,2024-11-21,16:09:00,cable,17792.91,successful
TXN619991391248,2025-12-10,11:42:20,cable,16672.7,successful
TXN424313889359,2024-02-11,13:59:44,airtime,24345.77,successful
TXN026543302767,2025-07-23,19:09:04,data,26074.58,successful
TXN769543944434,2025-09-23,02:59:24,electricity,32564.18,successful
TXN882844168167,2025-07-30,16:26:47,cable,41945.16,successful
TXN822197373394,2025-12-16,13:11:15,cable,1059.89,successful
TXN992043226604,2024-10-25,07:37:08,data,48882.59,successful
TXN675408732288,2025-01-11,15:34:36,data,14938.37,successful
TXN231440135870,2025-01-29,18:05:53,data,15328.74,successful
TXN921709777373,2025-11-18,17:10:52,airtime,4103.92,failed
TXN831761625998,2025-06-23,08:54:05,data,32229.77,successful
TXN240301037662,2024-07-13,12:27:34,data,38784.39,successful
TXN505519402300,2025-10-13,04:35:19,data,32465.93,successful
TXN989703055627,2024-01-21,02:47:09,airtime,16289.24,failed
TXN096969713482,2025-10-16,23:30:12,cable,42543.49,successful
TXN219305834334,2025-05-04,04:58:23,data,25384.91,successful
TXN645521420433,2025-10-15,12:21:54,electricity,30020.68,successful
TXN633798057891,2024-01-03,04:04:15,data,36951.22,successful
TXN717021174081,2025-02-13,03:00:32,data,44035.48,successful
TXN438492843877,2024-05-15,03:45:31,data,8269.32,pending
TXN097852225146,2024-10-27,12:12:00,electricity,46858.62,successful
TXN178829638026,2024-06-01,20:33:48,cable,24160.87,successful
TXN450392771322,2024-02-03,23:15:53,data,8136.63,successful
TXN857411027663,2025-05-06,13:02:03,data,37329.53,successful
TXN848058171988,2025-04-03,03:11:49,electricity,31169.51,successful
TXN036223960220,2024-08-29,09:22:13,electricity,32023.16,successful
TXN793199843685,2024-01-15,15:57:00,airtime,14303.17,successful
TXN423320600628,2024-08-26,14:56:15,data,1321.08,successful
TXN556307075253,2024-03-12,16:03:26,cable,21153.66,failed
TXN586883550107,2024-08-29,10:09:37,airtime,46733.36,successful
TXN835015150703,2024-11-14,02:08:07,airtime,39116.31,successful
TXN075734750492,2024-09-14,08:12:18,airtime,28947.66,successful
TXN322223817041,2024-10-20,03:13:09,cable,30743.23,successful
TXN767372011344,2025-08-12,13:52:03,data,8229.47,successful
TXN271764583313,2024-02-15,02:12:37,electricity,40642.45,successful
TXN838492913272,2024-10-03,14:11:40,data,32272.54,successful
TXN825463039211,2025-10-17,19:47:58,airtime,46717.39,successful
TXN611303072391,2025-12-21,14:34:28,data,20127.92,successful
TXN028590219575,2024-09-07,19:39:40,data,46272.25,successful
TXN171585248732,2024-05-21,03:51:37,electricity,32091.68,successful
TXN037614339196,2025-04-04,17:02:11,airtime,3118.91,failed
TXN405767861859,2024-03-12,02:45:37,electricity,4964.94,failed
TXN145895068428,2025-03-02,19:48:57,data,23965.29,successful
TXN181050349931,2024-03-01,10:52:09,airtime,6262.27,successful
TXN944875825365,2024-11-16,21:12:54,cable,36405.1,successful
TXN844083688951,2024-11-02,21:37:56,data,2876.1,successful
TXN111994045198,2025-10-28,16:52:24,data,19689.95,successful
TXN235124169285,2024-01-24,22:02:59,data,19492.86,failed
TXN241138951566,2025-02-18,23:29:21,cable,33981.32,successful
TXN668345478845,2024-08-08,01:23:48,cable,23351.17,successful
TXN948474724174,2025-08-11,02:08:24,airtime,39047.79,successful
TXN567181724238,2024-02-01,00:42:06,airtime,37578.74,successful
TXN067836166692,2024-04-11,02:08:22,data,10143.39,failed
TXN336138133460,2025-06-11,03:28:19,airtime,11365.16,successful
TXN133898016534,2025-10-30,18:58:14,data,25827.83,successful
TXN510642015447,2025-09-02,16:41:08,cable,39095.73,successful
TXN940715583819,2024-02-13,14:07:04,data,26260.92,successful
TXN061900952567,2025-07-10,16:40:00,airtime,30096.71,successful
TXN080764437036,2025-07-07,00:45:07,airtime,36007.36,successful
TXN123855079192,2024-04-16,18:43:01,airtime,18440.88,successful
TXN895020479314,2024-03-16,20:32:46,data,14484.05,successful
TXN850507802522,2025-10-16,03:35:39,airtime,31319.2,pending
TXN320204273380,2024-01-30,02:05:43,airtime,6275.59,successful
TXN217589629378,2024-05-15,12:07:07,data,27292.57,successful
TXN078486722614,2025-02-17,05:54:16,data,24275.17,successful
TXN957017601942,2024-10-01,08:44:46,data,24553.3,successful
TXN289579138426,2024-03-01,06:11:00,airtime,45870.46,successful
TXN485021105257,2025-02-05,16:19:44,airtime,6266.57,successful
TXN583569063004,2025-03-04,17:06:18,cable,29812.29,successful
TXN005899003801,2025-05-16,05:01:51,data,27968.91,successful
TXN892894381069,2024-08-22,19:43:40,electricity,31626.4,failed
TXN129494066457,2024-08-23,16:05:52,airtime,28692.31,failed
TXN960432764546,2025-05-22,19:50:38,electricity,18554.84,successful
TXN556240300921,2024-05-08,23:01:22,airtime,38921.13,successful
TXN893858021960,2024-09-28,07:17:35,airtime,42980.05,successful
TXN542629768882,2025-01-16,22:44:48,data,25576.76,successful
TXN224682681124,2025-12-10,22:58:35,airtime,5850.15,successful
TXN612766072393,2025-04-29,10:06:49,airtime,21343.15,successful
TXN748504497995,2024-11-18,21:33:02,data,21474.57,successful
TXN938213119847,2025-02-17,00:36:08,airtime,34574.75,successful
TXN603139254670,2025-09-21,08:37:44,data,13347.48,successful
TXN842823217672,2025-07-01,21:08:11,data,21977.85,failed
TXN123284601564,2024-08-02,17:21:36,data,10610.76,successful
TXN677039053704,2024-06-07,09:14:43,airtime,12704.24,failed
TXN295353162882,2024-03-01,01:05:31,airtime,38226.18,successful
TXN669306728973,2025-05-28,20:36:04,data,7866.26,successful
TXN232314810178,2025-03-26,06:46:43,cable,22000.92,successful
TXN223479148622,2025-06-17,08:01:37,airtime,34586.42,successful
TXN447778531554,2024-08-07,15:42:44,data,32906.83,successful
TXN871917528951,2024-11-03,13:12:05,airtime,16882.06,failed
TXN178651222808,2024-07-27,09:25:03,data,49446.75,failed
TXN552356233467,2024-04-30,01:42:33,airtime,23940.77,successful
TXN898704430766,2025-06-04,09:45:23,data,9541.59,successful
TXN380019730777,2025-10-05,17:00:56,data,35733.47,successful
TXN276575718308,2025-02-19,12:26:35,electricity,17095.16,failed
TXN762480072752,2025-12-20,16:14:49,data,33390.42,successful
TXN388222274088,2024-12-20,07:25:35,cable,30633.97,successful
TXN187348225983,2024-07-24,21:22:51,airtime,30830.48,successful
TXN095860880410,2025-07-06,13:51:58,cable,24008.08,successful
TXN928516272086,2024-10-28,22:18:15,airtime,17684.3,successful
